customer_id,first_name,last_name,state,total_orders,units_purchased,lifetime_revenue,lifetime_profit,last_order_date,customer_name,repeat_customer
C001567,Isabella,Johnson,PA,6,42,6355.59,2378.03,2026-09-13 22:47:00,Isabella Johnson,True
C001568,Ava,Garcia,NJ,2,12,1098.05,333.0199999999999,2025-10-05 15:46:00,Ava Garcia,True
C001569,Mia,Anderson,NY,2,8,781.02,242.09,2026-03-31 19:08:00,Mia Anderson,True
C001570,Noah,Davis,VA,2,21,3347.95,1194.77,2026-04-05 13:05:00,Noah Davis,True
C001571,Sophia,Lee,MO,1,1,208.01,48.25,2025-05-01 09:48:00,Sophia Lee,False
C001572,Isabella,Anderson,VA,3,12,1617.36,628.25,2026-07-19 18:42:00,Isabella Anderson,True
C001573,Ava,Anderson,MO,3,28,4328.76,1689.4299999999998,2025-12-02 11:11:00,Ava Anderson,True
C001574,Noah,Garcia,VA,4,28,4274.12,1920.1499999999999,2026-07-03 14:40:00,Noah Garcia,True
C001575,Mia,Thomas,FL,4,35,4901.29,1928.6900000000003,2026-04-04 12:50:00,Mia Thomas,True
C001576,Lucas,Brown,TX,3,21,3219.99,1283.62,2026-05-23 12:37:00,Lucas Brown,True
C001577,Isabella,Anderson,VA,4,22,3412.56,1354.14,2026-04-27 17:21:00,Isabella Anderson,True
C001578,Ava,Davis,TX,3,23,3782.11,1465.99,2026-07-05 12:17:00,Ava Davis,True
C001579,Mia,Smith,GA,4,24,2504.46,799.2700000000001,2026-01-25 14:58:00,Mia Smith,True
C001580,Lucas,Thomas,PA,2,15,2943.99,1148.5800000000002,2026-09-06 22:58:00,Lucas Thomas,True
C001581,Isabella,Garcia,TX,4,23,3678.94,1049.24,2026-02-03 18:30:00,Isabella Garcia,True
C001582,Mia,Anderson,MO,3,20,2350.53,930.8,2026-09-07 15:04:00,Mia Anderson,True
C001583,James,Davis,TX,6,42,7350.13,3019.95,2026-05-22 09:12:00,James Davis,True
C001584,Ethan,Miller,IA,2,9,1017.28,465.02000000000004,2026-07-08 22:06:00,Ethan Miller,True
C001585,Liam,Smith,MO,2,15,1635.39,648.8700000000001,2025-12-16 11:57:00,Liam Smith,True
C001586,Olivia,Wilson,NC,3,24,3674.6,1261.51,2026-06-27 18:26:00,Olivia Wilson,True
C001587,Isabella,Brown,NJ,5,36,4102.11,1362.26,2026-07-07 08:33:00,Isabella Brown,True
C001588,Noah,Johnson,MO,4,30,4159.39,1797.7199999999998,2026-03-23 11:14:00,Noah Johnson,True
C001589,Mia,Taylor,TX,3,19,2446.34,1018.7199999999999,2026-03-28 10:27:00,Mia Taylor,True
C001590,Ethan,Garcia,NJ,6,38,6113.72,2173.1700000000005,2026-09-06 16:18:00,Ethan Garcia,True
C001591,Ethan,Anderson,IA,7,38,4824.83,1829.6000000000001,2026-04-22 17:18:00,Ethan Anderson,True
C001592,James,Patel,VA,5,30,5238.88,1957.34,2026-08-02 22:33:00,James Patel,True
C001593,Lucas,Wilson,GA,4,23,4240.63,1798.28,2026-09-01 08:47:00,Lucas Wilson,True
C001594,James,Davis,MO,3,12,1794.78,761.72,2025-10-11 21:38:00,James Davis,True
C001595,James,Taylor,MO,6,35,6639.18,2778.33,2026-02-13 09:17:00,James Taylor,True
C001596,Ethan,Brown,VA,3,22,4573.88,1552.08,2026-03-29 20:15:00,Ethan Brown,True
C001597,Sophia,Brown,PA,2,11,1932.58,670.39,2026-03-09 16:07:00,Sophia Brown,True
C001598,Lucas,Anderson,VA,3,14,1695.59,645.1199999999999,2025-11-08 19:51:00,Lucas Anderson,True
C001599,Mia,Brown,FL,1,7,1516.3899999999999,622.65,2026-01-21 19:32:00,Mia Brown,False
C001600,Ethan,Johnson,FL,3,21,3094.98,1331.8200000000002,2025-07-09 21:56:00,Ethan Johnson,True
C001601,Isabella,Lee,MO,4,24,4957.17,2028.22,2026-09-09 19:26:00,Isabella Lee,True
C001602,Mia,Patel,NC,2,12,2326.11,1104.0800000000002,2026-02-22 17:13:00,Mia Patel,True
C001603,Noah,Davis,TX,5,40,5110.2,1934.4299999999998,2026-05-23 10:06:00,Noah Davis,True
C001604,Ethan,Brown,TX,3,12,1122.98,362.42999999999995,2025-07-03 08:52:00,Ethan Brown,True
C001605,Isabella,Anderson,TX,5,34,4588.96,1948.5800000000002,2026-06-09 13:19:00,Isabella Anderson,True
C001606,Liam,Smith,CA,4,20,2463.17,1011.5499999999998,2026-06-26 20:10:00,Liam Smith,True
C001607,Lucas,Brown,CA,5,36,5003.25,1826.31,2026-02-11 13:39:00,Lucas Brown,True
C001608,Emma,Patel,IL,4,20,2767.07,850.9300000000001,2026-08-08 19:54:00,Emma Patel,True
C001610,Mason,Johnson,MO,3,7,1397.1399999999999,556.19,2026-07-26 19:00:00,Mason Johnson,True
C001611,Ava,Davis,GA,4,33,4616.54,1922.0800000000002,2026-07-05 22:51:00,Ava Davis,True
C001612,Sophia,Davis,CA,4,37,4389.71,1399.0799999999997,2026-08-21 14:56:00,Sophia Davis,True
C001613,Liam,Smith,IL,2,5,632.6999999999999,145.28999999999994,2026-07-05 12:12:00,Liam Smith,True
C001614,Sophia,Brown,PA,2,6,1269.48,547.0200000000001,2025-10-10 08:27:00,Sophia Brown,True
C001615,Liam,Taylor,IA,5,40,6083.43,2401.05,2026-03-31 15:56:00,Liam Taylor,True
C001616,Isabella,Garcia,IL,5,27,3879.1,1526.44,2026-08-10 13:45:00,Isabella Garcia,True
C001617,Mason,Thomas,IL,2,6,691.79,259.11,2026-07-26 20:12:00,Mason Thomas,True
C001618,Mia,Thomas,IL,4,25,3113.02,1298.34,2026-01-19 10:05:00,Mia Thomas,True
C001619,Isabella,Davis,NC,4,27,4022.24,1451.77,2026-03-24 09:28:00,Isabella Davis,True
C001620,Noah,Miller,NJ,2,9,1295.1399999999999,424.53999999999996,2026-04-02 12:53:00,Noah Miller,True
C001621,Emma,Miller,GA,2,11,1768.5,792.3499999999999,2026-03-01 12:58:00,Emma Miller,True
C001622,Olivia,Anderson,NY,3,14,1898.77,564.5699999999999,2026-07-27 22:00:00,Olivia Anderson,True
C001623,Noah,Anderson,NJ,4,26,3513.5299999999997,1437.51,2026-05-04 14:03:00,Noah Anderson,True
C001625,Sophia,Lee,VA,2,7,1293.85,589.47,2026-01-27 21:32:00,Sophia Lee,True
C001626,Ethan,Lee,GA,2,10,725.4000000000001,261.55000000000007,2026-03-17 21:12:00,Ethan Lee,True
C001627,James,Smith,CA,8,41,6988.21,2389.12,2026-07-15 18:29:00,James Smith,True
C001628,Liam,Wilson,NC,1,12,1459.58,585.9199999999998,2025-01-23 15:28:00,Liam Wilson,False
C001629,James,Anderson,IL,3,26,4227.27,1567.75,2026-04-21 18:18:00,James Anderson,True
C001630,Liam,Lee,PA,1,3,239.26,113.87,2026-04-22 21:30:00,Liam Lee,False
C001632,Ethan,Lee,VA,2,11,1086.3899999999999,329.9,2026-09-01 18:18:00,Ethan Lee,True
C001633,Olivia,Smith,CA,1,10,1664.21,506.45000000000005,2025-12-11 13:21:00,Olivia Smith,False
C001634,Isabella,Wilson,CA,3,20,2529.84,998.26,2026-08-14 20:37:00,Isabella Wilson,True
C001635,Ethan,Taylor,NY,1,10,908.3000000000001,370.0300000000001,2025-01-15 11:16:00,Ethan Taylor,False
C001636,Noah,Smith,IL,6,40,6682.74,2419.79,2026-08-12 16:46:00,Noah Smith,True
C001637,Noah,Smith,IA,1,1,220.08999999999997,106.56999999999998,2026-06-19 18:22:00,Noah Smith,False
C001638,James,Johnson,VA,3,18,3031.4799999999996,1096.98,2026-07-27 10:18:00,James Johnson,True
C001639,Olivia,Taylor,MO,3,24,3534.52,1433.78,2026-08-10 17:23:00,Olivia Taylor,True
C001640,Isabella,Wilson,FL,1,7,1145.13,318.7,2025-03-06 14:03:00,Isabella Wilson,False
C001641,Sophia,Davis,NC,5,29,5551.67,2037.1800000000005,2025-09-24 22:23:00,Sophia Davis,True
C001642,Noah,Patel,MO,2,11,1659.64,601.9100000000001,2025-09-22 14:48:00,Noah Patel,True
C001643,Isabella,Lee,CA,2,14,2088.44,854.61,2026-08-26 19:41:00,Isabella Lee,True
C001644,Isabella,Taylor,NC,3,20,3516.84,1194.02,2025-08-29 13:50:00,Isabella Taylor,True
C001645,Isabella,Thomas,NY,5,33,6582.17,2340.1,2026-06-11 09:02:00,Isabella Thomas,True
C001646,Mason,Johnson,IA,4,14,1211.6299999999999,476.51,2026-03-02 13:06:00,Mason Johnson,True
C001647,Liam,Davis,IA,5,26,4130.13,1473.84,2026-04-05 17:09:00,Liam Davis,True
C001648,Mia,Lee,GA,4,20,3653.92,1361.8,2026-07-18 20:50:00,Mia Lee,True
C001649,Mason,Johnson,TX,5,35,5634.9,2044.9800000000002,2026-05-14 10:21:00,Mason Johnson,True
C001650,James,Thomas,TX,6,51,7762.66,3335.54,2025-09-10 08:17:00,James Thomas,True
C001651,Noah,Patel,MO,3,11,2536.06,1280.71,2026-03-06 14:21:00,Noah Patel,True
C001652,Lucas,Garcia,TX,3,18,3217.57,1141.3300000000002,2026-03-16 09:30:00,Lucas Garcia,True
C001653,Olivia,Thomas,MO,5,31,4543.2300000000005,1638.3899999999999,2026-08-22 20:44:00,Olivia Thomas,True
C001654,Ethan,Johnson,NC,4,17,3202.98,1415.2,2026-03-21 17:13:00,Ethan Johnson,True
C001655,Mia,Wilson,CA,4,17,2212.96,741.3899999999999,2026-04-08 09:04:00,Mia Wilson,True
C001656,Sophia,Davis,GA,3,20,2867.2799999999997,1052.94,2026-02-05 19:33:00,Sophia Davis,True
C001657,Mia,Patel,NC,4,30,4784.46,1961.9,2025-10-06 14:38:00,Mia Patel,True
C001658,Emma,Davis,PA,2,13,1506.3,277.45,2025-07-20 21:05:00,Emma Davis,True
C001659,Isabella,Johnson,NY,2,15,4013.09,1528.0900000000001,2026-06-12 13:13:00,Isabella Johnson,True
C001660,Noah,Thomas,PA,5,30,3122.38,1147.8999999999999,2026-06-07 15:14:00,Noah Thomas,True
C001661,Isabella,Wilson,TX,3,28,4212.26,1318.28,2026-04-07 16:55:00,Isabella Wilson,True
C001662,Sophia,Anderson,GA,3,23,3261.12,1268.33,2026-08-22 18:39:00,Sophia Anderson,True
C001663,Noah,Lee,NC,4,29,4592.5,1657.6699999999998,2026-09-13 16:24:00,Noah Lee,True
C001664,Liam,Anderson,NJ,3,17,2176.73,802.2099999999999,2026-02-13 13:29:00,Liam Anderson,True
C001665,Liam,Patel,IA,2,22,3146.37,1438.6699999999998,2026-03-13 20:00:00,Liam Patel,True
C001666,Isabella,Taylor,IL,3,20,3534.79,1247.6000000000001,2026-07-02 13:01:00,Isabella Taylor,True
C001667,Liam,Davis,FL,3,6,494.27,222.67000000000002,2026-04-18 16:40:00,Liam Davis,True
C001668,Olivia,Patel,NY,2,9,1581.2,451.11000000000007,2026-07-20 08:07:00,Olivia Patel,True
C001669,James,Miller,TX,3,13,2559.9300000000003,1123.8200000000002,2026-05-18 16:42:00,James Miller,True
C001670,Ava,Garcia,NC,3,11,1066.54,350.21999999999997,2026-06-30 18:12:00,Ava Garcia,True
C001671,Lucas,Wilson,IA,2,6,1375.07,543.3,2026-07-04 19:32:00,Lucas Wilson,True
C001672,Lucas,Thomas,PA,2,12,2790.29,1265.6299999999999,2025-11-04 16:00:00,Lucas Thomas,True
C001673,Emma,Johnson,IL,6,23,4645.09,1953.98,2026-08-31 10:42:00,Emma Johnson,True
C001674,Mia,Anderson,FL,2,22,2304.43,668.4399999999999,2025-06-20 19:17:00,Mia Anderson,True
C001675,Emma,Davis,MO,6,28,4124.04,1485.8999999999999,2026-04-12 09:03:00,Emma Davis,True
C001676,Sophia,Smith,NY,5,29,2953.64,1049.69,2026-04-04 19:00:00,Sophia Smith,True
C001677,Emma,Miller,NJ,5,38,6768.05,2640.16,2026-02-24 20:32:00,Emma Miller,True
C001678,James,Anderson,IL,3,14,1789.22,510.78000000000003,2026-02-05 13:17:00,James Anderson,True
C001679,Sophia,Garcia,TX,4,30,5406.94,2231.4599999999996,2026-06-22 18:18:00,Sophia Garcia,True
C001680,Mason,Garcia,IA,1,1,158.43,53.24000000000001,2025-02-21 12:17:00,Mason Garcia,False
C001681,Lucas,Brown,PA,4,31,5060.9,2157.96,2025-12-08 17:09:00,Lucas Brown,True
C001682,Mia,Garcia,GA,5,40,6318.07,2551.46,2026-03-01 17:37:00,Mia Garcia,True
C001683,Lucas,Smith,NJ,2,10,1493.04,711.62,2026-04-17 22:40:00,Lucas Smith,True
C001684,Lucas,Thomas,TX,3,26,5004.09,2127.77,2026-09-07 16:58:00,Lucas Thomas,True
C001685,Emma,Davis,VA,5,29,5028.24,1752.27,2026-07-12 13:45:00,Emma Davis,True
C001686,Ethan,Anderson,PA,2,7,1506.34,716.9200000000001,2026-07-04 09:15:00,Ethan Anderson,True
C001687,Emma,Taylor,FL,4,17,2949.37,1106.9,2026-02-20 17:37:00,Emma Taylor,True
C001688,Ethan,Wilson,VA,3,20,3251.7799999999997,1108.58,2026-08-17 15:48:00,Ethan Wilson,True
C001689,Mia,Anderson,IA,6,34,4375.28,1283.33,2025-12-19 15:18:00,Mia Anderson,True
C001690,Lucas,Thomas,NC,7,35,6226.9,2671.4700000000003,2026-07-20 20:13:00,Lucas Thomas,True
C001691,Ava,Garcia,TX,1,13,2076.51,851.52,2026-02-22 14:18:00,Ava Garcia,False
C001692,Ethan,Patel,NJ,6,41,5361.07,2088.7,2026-08-19 17:07:00,Ethan Patel,True
C001694,Mia,Smith,NJ,5,35,6678.38,2438.17,2026-07-04 17:51:00,Mia Smith,True
C001695,Ethan,Taylor,NC,4,41,6182.67,2316.4100000000003,2026-05-02 21:28:00,Ethan Taylor,True
C001696,James,Thomas,NJ,1,9,2030.6799999999998,899.2499999999999,2025-12-15 08:01:00,James Thomas,False
C001697,Mason,Lee,CA,7,47,7587.09,3037.57,2026-07-25 22:19:00,Mason Lee,True
C001698,Olivia,Garcia,TX,2,15,3010.55,1014.23,2026-01-22 11:43:00,Olivia Garcia,True
C001699,Sophia,Lee,IL,2,18,3014.84,1356.6500000000003,2025-12-05 22:23:00,Sophia Lee,True
C001700,Mia,Wilson,MO,5,32,6330.33,2529.71,2026-06-26 19:19:00,Mia Wilson,True
C001701,Olivia,Anderson,MO,2,11,1172.6,453.78,2026-03-03 19:43:00,Olivia Anderson,True
C001702,Noah,Smith,IL,7,50,8320.449999999999,3129.2699999999995,2026-08-12 13:43:00,Noah Smith,True
C001703,Ethan,Garcia,IL,5,36,5055.05,1846.1100000000001,2026-07-23 17:56:00,Ethan Garcia,True
C001704,Mason,Wilson,IL,4,10,947.95,318.74,2026-08-20 13:34:00,Mason Wilson,True
C001705,Emma,Patel,PA,8,60,8318.16,2966.5,2026-09-09 20:01:00,Emma Patel,True
C001706,James,Johnson,TX,4,23,3625.32,1454.96,2026-08-08 14:24:00,James Johnson,True
C001707,Liam,Johnson,TX,3,11,1392.1599999999999,500.1799999999999,2026-04-02 18:55:00,Liam Johnson,True
C001708,Noah,Smith,PA,2,12,2432.73,1014.07,2025-05-22 14:38:00,Noah Smith,True
C001709,Sophia,Patel,IL,4,20,3256.1,1252.54,2026-07-08 14:55:00,Sophia Patel,True
C001710,Isabella,Wilson,GA,4,23,3627.13,1440.3700000000001,2026-03-31 13:08:00,Isabella Wilson,True
C001711,Emma,Patel,VA,2,6,874.82,315.16,2026-06-04 08:27:00,Emma Patel,True
C001712,Ava,Smith,NJ,3,23,3541.4399999999996,1230.69,2026-04-25 21:29:00,Ava Smith,True
C001713,Mason,Brown,MO,2,8,1192.83,355.04999999999995,2025-12-30 14:30:00,Mason Brown,True
C001714,Ava,Smith,NC,4,15,2320.65,810.43,2026-03-27 22:52:00,Ava Smith,True
C001715,Emma,Anderson,PA,3,17,3293.68,1296.62,2026-04-07 12:26:00,Emma Anderson,True
C001716,Olivia,Thomas,TX,3,25,4816.58,1746.2800000000002,2026-05-23 10:01:00,Olivia Thomas,True
C001717,Noah,Smith,NY,5,50,7888.71,2680.93,2026-04-01 20:38:00,Noah Smith,True
C001718,James,Brown,MO,6,43,7007.4,2888.17,2026-05-03 22:54:00,James Brown,True
C001719,Ava,Thomas,CA,7,51,7591.51,3285.8,2026-09-04 22:16:00,Ava Thomas,True
C001720,James,Davis,CA,4,27,5299.09,1830.7700000000002,2026-03-15 11:40:00,James Davis,True
C001721,Mia,Davis,NY,3,21,3371.9,1348.5599999999997,2026-04-19 19:26:00,Mia Davis,True
C001722,Sophia,Miller,NC,3,20,3545.7300000000005,1198.9300000000003,2026-08-24 13:31:00,Sophia Miller,True
C001723,Sophia,Smith,MO,5,38,4640.53,1660.02,2026-07-29 20:53:00,Sophia Smith,True
C001724,Noah,Wilson,IL,3,28,4677.71,1917.15,2025-09-11 13:45:00,Noah Wilson,True
C001725,James,Garcia,NC,5,40,6613.55,2319.8900000000003,2026-08-12 20:55:00,James Garcia,True
C001726,Lucas,Smith,NC,5,26,3841.11,1498.3300000000002,2026-06-21 21:28:00,Lucas Smith,True
C001727,Mason,Thomas,IL,6,34,5283.46,1892.29,2026-08-30 20:54:00,Mason Thomas,True
C001728,Liam,Wilson,IL,2,16,2605.81,868.2099999999999,2025-05-25 10:26:00,Liam Wilson,True
C001730,Mia,Patel,NC,5,19,3137.04,1106.67,2026-07-29 14:24:00,Mia Patel,True
C001731,Sophia,Davis,VA,4,38,5439.35,2293.98,2026-03-10 08:58:00,Sophia Davis,True
C001732,Sophia,Miller,TX,1,2,512.16,276.53999999999996,2025-09-25 18:56:00,Sophia Miller,False
C001733,Noah,Lee,TX,2,15,1444.05,527.5699999999999,2026-03-02 15:39:00,Noah Lee,True
C001734,Mason,Miller,MO,3,16,2467.04,865.1899999999999,2026-05-04 19:38:00,Mason Miller,True
C001735,James,Davis,FL,2,17,1468.4099999999999,533.51,2025-10-13 20:25:00,James Davis,True
C001736,Mason,Anderson,PA,5,28,4699.65,1610.42,2026-05-24 18:51:00,Mason Anderson,True
C001737,Sophia,Lee,NJ,5,41,6314.01,2577.71,2026-09-04 18:16:00,Sophia Lee,True
C001738,Sophia,Davis,NY,1,8,1194.47,577.52,2025-05-13 09:19:00,Sophia Davis,False
C001739,Noah,Smith,IL,5,25,4325.91,1511.5800000000002,2026-03-15 08:31:00,Noah Smith,True
C001740,Liam,Taylor,IL,3,8,1579.9199999999998,475.18000000000006,2026-05-04 22:50:00,Liam Taylor,True
C001741,James,Patel,VA,4,19,2494.7999999999997,755.4399999999999,2026-07-29 18:03:00,James Patel,True
C001742,Ava,Johnson,NJ,2,15,2663.4,825.04,2026-05-31 14:55:00,Ava Johnson,True
C001743,Ethan,Johnson,NJ,2,8,1434.6799999999998,680.58,2025-09-14 08:50:00,Ethan Johnson,True
C001744,Noah,Smith,NY,4,25,3948.04,1326.67,2025-11-14 21:01:00,Noah Smith,True
C001745,Liam,Garcia,IL,1,12,1277.9,331.56000000000006,2025-12-09 12:52:00,Liam Garcia,False
C001746,Emma,Wilson,CA,1,12,2544.89,1090.79,2026-05-13 17:20:00,Emma Wilson,False
C001747,Olivia,Patel,CA,4,30,5081.86,1811.5700000000002,2026-03-27 08:08:00,Olivia Patel,True
C001748,Sophia,Davis,VA,2,17,1709.18,603.7200000000001,2026-07-10 12:03:00,Sophia Davis,True
C001749,Lucas,Davis,FL,1,4,386.66,106.10000000000002,2025-12-14 08:43:00,Lucas Davis,False
C001750,Olivia,Taylor,TX,3,13,2037.0600000000002,712.53,2026-06-25 10:20:00,Olivia Taylor,True
C001751,Lucas,Miller,TX,1,10,2429.32,957.5200000000001,2026-02-19 19:11:00,Lucas Miller,False
C001752,Sophia,Davis,PA,4,31,5381.53,2027.4899999999998,2026-07-27 14:10:00,Sophia Davis,True
C001753,Lucas,Taylor,NJ,5,24,5136.61,1944.52,2026-05-29 20:28:00,Lucas Taylor,True
C001754,Mia,Wilson,CA,2,11,2149.9,871.3400000000001,2026-04-07 13:18:00,Mia Wilson,True
C001755,Lucas,Anderson,IA,2,14,1720.26,513.6299999999999,2026-05-09 22:23:00,Lucas Anderson,True
C001756,Ethan,Garcia,NJ,5,36,6289.85,2438.7,2026-08-21 11:12:00,Ethan Garcia,True
C001757,Mason,Patel,GA,3,26,3513.77,1306.04,2026-05-17 11:46:00,Mason Patel,True
C001758,Ethan,Thomas,NC,2,13,1758.0,405.7900000000001,2026-07-02 17:39:00,Ethan Thomas,True
C001759,Ethan,Miller,NJ,3,26,5738.139999999999,2747.94,2026-05-20 13:13:00,Ethan Miller,True
C001760,Ethan,Miller,NC,3,25,3762.5,1649.8400000000001,2026-01-08 13:04:00,Ethan Miller,True
C001761,Liam,Brown,NJ,7,54,8341.279999999999,2998.85,2026-04-03 21:41:00,Liam Brown,True
C001762,Mason,Smith,IA,7,52,6578.1900000000005,2555.0600000000004,2026-07-01 08:04:00,Mason Smith,True
C001763,Noah,Lee,IA,5,45,5937.67,2233.2400000000002,2026-08-18 20:48:00,Noah Lee,True
C001764,Ethan,Patel,CA,3,11,1975.44,770.78,2026-07-15 14:55:00,Ethan Patel,True
C001765,Mason,Wilson,FL,5,25,3892.59,1405.8,2026-06-19 19:20:00,Mason Wilson,True
C001766,James,Davis,GA,4,39,6463.7699999999995,2426.35,2026-07-04 21:14:00,James Davis,True
C001767,Mason,Miller,FL,2,6,535.12,173.78,2026-07-06 20:07:00,Mason Miller,True
C001768,Lucas,Smith,VA,6,23,2788.67,1121.13,2026-04-21 13:52:00,Lucas Smith,True
C001769,Olivia,Taylor,IL,1,11,2088.87,972.72,2026-08-14 16:30:00,Olivia Taylor,False
C001770,Emma,Lee,NY,7,40,5704.71,2361.1800000000003,2026-08-19 20:46:00,Emma Lee,True
C001771,Isabella,Smith,IL,5,26,4551.42,1924.19,2026-07-09 16:57:00,Isabella Smith,True
C001772,Ava,Garcia,IA,3,18,2259.2,851.07,2026-06-29 14:24:00,Ava Garcia,True
C001773,Mason,Thomas,MO,5,35,5554.69,2483.3599999999997,2026-06-17 15:21:00,Mason Thomas,True
C001774,Noah,Anderson,NY,1,8,1077.48,351.6599999999999,2026-01-16 15:05:00,Noah Anderson,False
C001775,Mason,Wilson,VA,4,23,3671.83,1312.05,2026-03-25 11:50:00,Mason Wilson,True
C001776,Ethan,Smith,MO,4,22,3369.04,1052.47,2026-06-01 15:10:00,Ethan Smith,True
C001777,Sophia,Taylor,IA,2,15,2620.29,1016.54,2026-06-30 21:33:00,Sophia Taylor,True
C001778,Sophia,Garcia,FL,6,41,5921.67,2192.57,2026-05-10 13:31:00,Sophia Garcia,True
C001779,Mia,Patel,CA,5,39,6255.360000000001,2453.2700000000004,2026-08-14 19:55:00,Mia Patel,True
C001780,Liam,Taylor,IL,4,14,2637.79,1056.01,2026-08-23 15:17:00,Liam Taylor,True
C001781,Olivia,Anderson,NJ,2,17,2487.4900000000002,665.6200000000001,2026-07-02 16:15:00,Olivia Anderson,True
C001783,Mia,Brown,IL,5,33,6701.62,2884.4900000000002,2026-09-10 11:00:00,Mia Brown,True
C001784,Emma,Miller,NJ,6,41,7485.33,3058.57,2026-07-31 09:39:00,Emma Miller,True
C001785,Isabella,Brown,VA,1,7,814.67,272.09999999999997,2025-01-22 08:35:00,Isabella Brown,False
C001786,Isabella,Johnson,IA,4,22,3817.24,1263.4799999999998,2026-06-20 16:13:00,Isabella Johnson,True
C001787,Liam,Miller,NY,1,10,1598.66,684.81,2026-06-16 17:08:00,Liam Miller,False
C001788,Liam,Patel,TX,4,26,3805.49,1415.23,2026-04-23 22:48:00,Liam Patel,True
C001789,Lucas,Davis,IA,4,23,4405.860000000001,1800.42,2026-06-30 11:33:00,Lucas Davis,True
C001790,Ava,Brown,NJ,4,28,4593.99,1582.55,2026-09-07 09:02:00,Ava Brown,True
C001791,Ava,Garcia,TX,3,11,2874.55,1280.37,2026-07-28 21:33:00,Ava Garcia,True
C001792,Mia,Taylor,CA,4,39,5248.04,1693.3899999999996,2026-07-03 11:19:00,Mia Taylor,True
C001793,Ava,Patel,IL,2,16,2638.25,811.9899999999998,2025-11-30 10:05:00,Ava Patel,True
C001794,Emma,Smith,NY,4,18,2704.56,1062.65,2026-09-08 18:52:00,Emma Smith,True
C001795,Isabella,Smith,NJ,1,8,1561.2,554.0200000000001,2026-07-02 15:30:00,Isabella Smith,False
C001796,Mia,Brown,PA,6,24,4172.25,1360.8299999999997,2026-08-30 09:54:00,Mia Brown,True
C001797,Olivia,Smith,PA,5,31,3722.67,1504.31,2026-06-17 22:31:00,Olivia Smith,True
C001798,Liam,Anderson,VA,3,25,3220.51,1425.6200000000001,2026-08-24 20:49:00,Liam Anderson,True
C001799,Ethan,Anderson,NC,3,13,995.55,330.09999999999997,2026-05-18 22:18:00,Ethan Anderson,True
C001800,James,Brown,PA,4,33,6251.22,2407.9300000000003,2025-12-15 10:40:00,James Brown,True
C001801,Noah,Johnson,TX,2,14,3063.45,1087.42,2025-11-07 17:27:00,Noah Johnson,True
C001802,Sophia,Garcia,IL,2,14,2444.86,937.9100000000001,2026-08-08 12:44:00,Sophia Garcia,True
C001803,Ethan,Thomas,CA,1,9,937.8599999999999,282.3299999999999,2025-08-03 18:48:00,Ethan Thomas,False
C001804,Sophia,Davis,CA,5,28,3745.25,1366.58,2026-08-26 16:02:00,Sophia Davis,True
C001805,Ethan,Davis,TX,4,20,2444.84,888.48,2026-01-13 09:51:00,Ethan Davis,True
C001807,Isabella,Patel,PA,5,25,3993.03,1195.1600000000003,2026-06-19 16:11:00,Isabella Patel,True
C001808,Sophia,Garcia,CA,3,11,1759.8,636.8100000000001,2026-07-29 19:51:00,Sophia Garcia,True
C001809,Noah,Wilson,NJ,1,2,384.38,157.94,2026-02-10 18:48:00,Noah Wilson,False
C001810,Sophia,Patel,IL,3,21,3757.33,1387.59,2026-01-06 14:30:00,Sophia Patel,True
C001811,Noah,Brown,IA,1,2,337.56,134.06,2026-06-14 10:26:00,Noah Brown,False
C001812,Lucas,Taylor,TX,5,34,2940.9700000000003,1086.51,2026-08-10 13:05:00,Lucas Taylor,True
C001813,Sophia,Patel,NJ,3,11,1750.1000000000001,534.1500000000001,2026-08-25 12:08:00,Sophia Patel,True
C001814,Lucas,Davis,VA,7,51,5719.84,2049.12,2026-07-01 09:20:00,Lucas Davis,True
C001815,James,Miller,NC,6,18,3099.12,1245.48,2026-09-09 15:35:00,James Miller,True
C001816,James,Garcia,TX,1,9,1392.29,541.4299999999998,2026-09-07 18:35:00,James Garcia,False
C001817,Mason,Thomas,FL,3,8,640.98,233.49000000000004,2025-10-26 10:29:00,Mason Thomas,True
C001818,Ava,Patel,PA,1,7,839.8299999999999,187.2399999999999,2025-09-16 11:31:00,Ava Patel,False
C001819,Isabella,Johnson,IL,3,17,1464.6299999999999,555.5099999999999,2025-11-22 08:05:00,Isabella Johnson,True
C001820,Isabella,Garcia,MO,1,3,578.23,114.31000000000006,2025-02-25 15:19:00,Isabella Garcia,False
C001821,Noah,Johnson,VA,3,21,1993.3700000000001,716.61,2026-08-01 16:15:00,Noah Johnson,True
C001822,Isabella,Johnson,PA,3,25,2615.16,880.1599999999999,2026-05-22 13:38:00,Isabella Johnson,True
C001823,Lucas,Davis,NC,5,29,4979.97,2036.1200000000001,2026-01-23 16:41:00,Lucas Davis,True
C001824,Isabella,Anderson,TX,7,43,6633.76,2837.9199999999996,2026-05-10 19:53:00,Isabella Anderson,True
C001825,Liam,Smith,IA,2,8,1458.7,695.1000000000001,2026-07-28 10:50:00,Liam Smith,True
C001826,Sophia,Miller,TX,3,22,2280.86,817.4100000000001,2026-05-16 08:09:00,Sophia Miller,True
